"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14043995","JJ507803","2025-11-28T23:00:00.000","023XX E 70TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","0331","003","5","43","08B","1192853","1858663","2025","2025-12-06T15:41:51.000","41.767137587","-87.568666327","
,  
(41.767137587, -87.568666327)"
"14043062","JJ506603","2025-11-28T23:00:00.000","001XX W MONROE ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0122","001","42","32","06","1174915","1899883","2025","2025-12-06T15:41:51.000","41.880667683","-87.63318469","
,  
(41.880667683, -87.63318469)"
"14042476","JJ505760","2025-11-28T23:00:00.000","066XX S GREENWOOD AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0321","003","20","42","06","1184362","1861182","2025","2025-12-06T15:41:51.000","41.774252886","-87.59971015","
,  
(41.774252886, -87.59971015)"
"14042402","JJ505669","2025-11-28T23:00:00.000","008XX W SUNNYSIDE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1914","019","46","3","06","1169861","1930086","2025","2025-12-06T15:41:51.000","41.963657892","-87.650859772","
,  
(41.963657892, -87.650859772)"
"14043232","JJ506825","2025-11-28T23:00:00.000","005XX N HALSTED ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1214","012","27","24","07","1170952","1903935","2025","2025-12-06T15:41:51.000","41.891874434","-87.647617474","
,  
(41.891874434, -87.647617474)"
"14043713","JJ507329","2025-11-28T23:00:00.000","109XX S HERMOSA AVE","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","RESIDENCE","false","true","2212","022","19","75","08B","1166894","1832110","2025","2025-12-06T15:41:51.000","41.694866076","-87.664572624","
,  
(41.694866076, -87.664572624)"
"14042205","JJ505404","2025-11-28T22:50:00.000","034XX W MONROE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","1123","011","28","27","14","1153358","1899319","2025","2025-12-06T15:41:51.000","41.879575319","-87.712355232","
,  
(41.879575319, -87.712355232)"
"14042221","JJ505412","2025-11-28T22:46:00.000","001XX N WABASH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESTAURANT","true","true","0111","001","42","32","08B","1176785","1901611","2025","2025-12-06T15:41:51.000","41.885367342","-87.626266013","
,  
(41.885367342, -87.626266013)"
"14042187","JJ505402","2025-11-28T22:45:00.000","127XX S MUSKEGON AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0433","004","10","55","07","1197081","1821150","2025","2025-12-06T15:41:51.000","41.664094342","-87.55441323","
,  
(41.664094342, -87.55441323)"
"14042192","JJ505417","2025-11-28T22:45:00.000","002XX S CANAL ST","0460","BATTERY","SIMPLE","STREET","false","false","0121","001","42","28","08B","1173178","1899203","2025","2025-12-06T15:41:51.000","41.878840427","-87.639582928","
,  
(41.878840427, -87.639582928)"
"14042326","JJ505434","2025-11-28T22:40:00.000","027XX E 127TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0433","004","10","55","14","1196263","1821356","2025","2025-12-06T15:41:51.000","41.664679878","-87.557399899","
,  
(41.664679878, -87.557399899)"
"14042300","JJ505405","2025-11-28T22:38:00.000","073XX S RACINE AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0733","007","17","68","08A","1169587","1856300","2025","2025-12-06T15:41:51.000","41.761189159","-87.65401376","
,  
(41.761189159, -87.65401376)"
"14042241","JJ505397","2025-11-28T22:37:00.000","008XX E 47TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0223","002","4","39","08B","1182724","1874030","2025","2025-12-06T15:41:51.000","41.809547093","-87.605315853","
,  
(41.809547093, -87.605315853)"
"14042179","JJ505398","2025-11-28T22:35:00.000","001XX N CARPENTER ST","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","false","false","1224","012","27","28","26","1169444","1900868","2025","2025-12-06T15:41:51.000","41.883491313","-87.653244922","
,  
(41.883491313, -87.653244922)"
"14042251","JJ505395","2025-11-28T22:31:00.000","006XX E 51ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0223","002","20","38","14","1181558","1871341","2025","2025-12-06T15:41:51.000","41.802195281","-87.609675541","
,  
(41.802195281, -87.609675541)"
"14042658","JJ505501","2025-11-28T22:30:00.000","001XX E 68TH ST","5000","OTHER OFFENSE","OTHER CRIME AGAINST PERSON","APARTMENT","false","false","0322","003","6","69","26","1178496","1859964","2025","2025-12-06T15:41:51.000","41.771045869","-87.621250618","
,  
(41.771045869, -87.621250618)"
"14042343","JJ505577","2025-11-28T22:30:00.000","030XX W 84TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0835","008","18","70","14","1157475","1848752","2025","2025-12-06T15:41:51.000","41.740730145","-87.69860949","
,  
(41.740730145, -87.69860949)"
"14043068","JJ506583","2025-11-28T22:30:00.000","049XX W CULLOM AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1624","016","45","15","14","1142530","1928132","2025","2025-12-06T15:41:51.000","41.958849333","-87.751396546","
,  
(41.958849333, -87.751396546)"
"14042230","JJ505435","2025-11-28T22:30:00.000","020XX S CLARK ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0131","001","3","33","14","1175819","1890453","2025","2025-12-06T15:41:51.000","41.854770868","-87.630148953","
,  
(41.854770868, -87.630148953)"
"14042408","JJ505656","2025-11-28T22:30:00.000","032XX W 59TH ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false","0822","008","14","63","07","1155607","1865315","2025","2025-12-06T15:41:51.000","41.786219214","-87.705010461","
,  
(41.786219214, -87.705010461)"
"14042235","JJ505443","2025-11-28T22:25:00.000","029XX N TALMAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","1411","014","35","21","08B","1158199","1919451","2025","2025-12-06T15:41:51.000","41.934721682","-87.694028805","
,  
(41.934721682, -87.694028805)"
"14043397","JJ506449","2025-11-28T22:25:00.000","046XX W MONTROSE AVE","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false","1722","017","39","16","06","1144882","1928851","2025","2025-12-06T15:41:51.000","41.960778173","-87.742731337","
,  
(41.960778173, -87.742731337)"
"14042180","JJ505403","2025-11-28T22:14:00.000","054XX S MULLIGAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0811","008","23","56","08B","1134966","1867920","2025","2025-12-06T15:41:51.000","41.793756803","-87.780630768","
,  
(41.793756803, -87.780630768)"
"14042171","JJ505386","2025-11-28T22:13:00.000","047XX W BELMONT AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","2521","025","31","19","06","1144028","1920849","2025","2025-12-06T15:41:51.000","41.93883609","-87.746072695","
,  
(41.93883609, -87.746072695)"
"14042188","JJ505388","2025-11-28T22:12:00.000","026XX N ELSTON AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1432","014","32","22","06","1160867","1917657","2025","2025-12-06T15:41:51.000","41.929743818","-87.684273777","
,  
(41.929743818, -87.684273777)"
"14042448","JJ505401","2025-11-28T22:11:00.000","011XX S MOZART ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1135","011","28","29","08B","1157529","1895041","2025","2025-12-06T15:41:51.000","41.867752226","-87.697156311","
,  
(41.867752226, -87.697156311)"
"14042441","JJ505382","2025-11-28T22:03:00.000","011XX S MOZART ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1135","011","28","29","14","1157529","1895021","2025","2025-12-06T15:41:51.000","41.867697344","-87.697156855","
,  
(41.867697344, -87.697156855)"
"14042775","JJ506118","2025-11-28T22:00:00.000","022XX W ARGYLE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2031","020","40","4","14","1160578","1933169","2025","2025-12-06T15:41:51.000","41.97231561","-87.684904503","
,  
(41.97231561, -87.684904503)"
"14042460","JJ505660","2025-11-28T22:00:00.000","001XX N LA SALLE ST","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","GOVERNMENT BUILDING / PROPERTY","false","false","0122","001","42","32","14","1175114","1900975","2025","2025-12-06T15:41:51.000","41.883659738","-87.632421239","
,  
(41.883659738, -87.632421239)"
"14042617","JJ506102","2025-11-28T22:00:00.000","003XX N DESPLAINES ST","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1214","012","34","28","06","1171861","1902664","2025","2025-12-06T15:41:51.000","41.888366748","-87.644316629","
,  
(41.888366748, -87.644316629)"
"14042162","JJ505383","2025-11-28T21:54:00.000","018XX W 63RD ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","STREET","false","false","0714","007","15","67","14","1165343","1862896","2025","2025-12-06T15:41:51.000","41.779380382","-87.66938174","
,  
(41.779380382, -87.66938174)"
"14042172","JJ505379","2025-11-28T21:54:00.000","119XX S MICHIGAN AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","0532","005","9","53","15","1178981","1825999","2025","2025-12-06T15:41:51.000","41.677830552","-87.620503762","
,  
(41.677830552, -87.620503762)"
"14042626","JJ506119","2025-11-28T21:45:00.000","074XX N HOYNE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","2424","024","49","1","08A","1160972","1949177","2025","2025-12-06T15:41:51.000","42.016233915","-87.683008663","
,  
(42.016233915, -87.683008663)"
"14042284","JJ505374","2025-11-28T21:35:00.000","055XX N KENMORE AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","2023","020","48","77","06","1168247","1937041","2025","2025-12-06T15:41:51.000","41.982777739","-87.656591889","
,  
(41.982777739, -87.656591889)"
"14042190","JJ505381","2025-11-28T21:26:00.000","024XX S KEDZIE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","VEHICLE - COMMERCIAL","false","false","1033","010","25","30","15","1155411","1887654","2025","2025-12-06T15:41:51.000","41.847524285","-87.705130306","
,  
(41.847524285, -87.705130306)"
"14042152","JJ505366","2025-11-28T21:08:00.000","065XX S HAMILTON AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0726","007","16","67","03","1163156","1861209","2025","2025-12-06T15:41:51.000","41.774797084","-87.677446724","
,  
(41.774797084, -87.677446724)"
"14042214","JJ505385","2025-11-28T21:04:00.000","078XX S EAST END AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0414","004","8","43","08B","1188899","1853297","2025","2025-12-06T15:41:51.000","41.752508359","-87.583330605","
,  
(41.752508359, -87.583330605)"
"14042176","JJ505372","2025-11-28T21:00:00.000","048XX S HERMITAGE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","false","0931","009","15","61","08A","1165497","1872563","2025","2025-12-06T15:41:51.000","41.805904553","-87.668543102","
,  
(41.805904553, -87.668543102)"
"14042175","JJ505365","2025-11-28T21:00:00.000","033XX N DAMEN AVE","0460","BATTERY","SIMPLE","GAS STATION","false","false","1921","019","32","5","08B","1162416","1922495","2025","2025-12-06T15:41:51.000","41.942987258","-87.67844582","
,  
(41.942987258, -87.67844582)"
"14042365","JJ505586","2025-11-28T21:00:00.000","043XX W DICKENS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2522","025","35","20","07","1147043","1913602","2025","2025-12-06T15:41:51.000","41.91889244","-87.735177514","
,  
(41.91889244, -87.735177514)"
"14046190","JJ510433","2025-11-28T21:00:00.000","035XX S GILES AVE","1562","SEX OFFENSE","AGGRAVATED CRIMINAL SEXUAL ABUSE","OTHER (SPECIFY)","false","false","0212","002","3","35","17","1178840","1881672","2025","2025-12-06T15:41:51.000","41.830606764","-87.619328659","
,  
(41.830606764, -87.619328659)"
"14043164","JJ506765","2025-11-28T21:00:00.000","023XX N COMMONWEALTH AVE","0810","THEFT","OVER $500","STREET","false","false","1814","018","43","7","06","1173454","1915829","2025","2025-12-06T15:41:51.000","41.924456929","-87.638074763","
,  
(41.924456929, -87.638074763)"
"14042167","JJ505363","2025-11-28T20:57:00.000","097XX S YATES AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0431","004","7","51","08A","1194109","1840807","2025","2025-12-06T15:41:51.000","41.718108489","-87.564647296","
,  
(41.718108489, -87.564647296)"
"14042287","JJ505390","2025-11-28T20:53:00.000","057XX S CICERO AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","AIRPORT EXTERIOR - NON-SECURE AREA","false","true","0813","008","13","56","08B","1145654","1866253","2025","2025-12-06T15:41:51.000","41.788987036","-87.74147999","
,  
(41.788987036, -87.74147999)"
"14042217","JJ505355","2025-11-28T20:47:00.000","092XX S PERRY AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0634","006","9","49","08A","1177234","1843663","2025","2025-12-06T15:41:51.000","41.726342559","-87.626367578","
,  
(41.726342559, -87.626367578)"
"14042147","JJ505350","2025-11-28T20:39:00.000","011XX W 19TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1235","012","25","31","08B","1168899","1891065","2025","2025-12-06T15:41:51.000","41.856602949","-87.655530431","
,  
(41.856602949, -87.655530431)"
"14042135","JJ505347","2025-11-28T20:35:00.000","020XX W ADAMS ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA PARKING LOT / GROUNDS","false","true","1225","012","27","28","08B","1162984","1899088","2025","2025-12-06T15:41:51.000","41.878744874","-87.677016454","
,  
(41.878744874, -87.677016454)"
"14042420","JJ505346","2025-11-28T20:32:00.000","080XX S DREXEL AVE","1020","ARSON","BY FIRE","APARTMENT","true","true","0631","006","8","44","09","1183630","1851867","2025","2025-12-06T15:41:51.000","41.748708708","-87.602683534","
,  
(41.748708708, -87.602683534)"
"14043562","JJ506317","2025-11-28T20:30:00.000","079XX S PULASKI RD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","VEHICLE NON-COMMERCIAL","false","true","0834","008","18","70","08B","1151099","1851704","2025","2025-12-06T15:41:51.000","41.748957622","-87.721894004","
,  
(41.748957622, -87.721894004)"
"14042153","JJ505349","2025-11-28T20:30:00.000","048XX W WASHINGTON BLVD","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true","1532","015","28","25","04A","1144008","1900064","2025","2025-12-06T15:41:51.000","41.881800201","-87.746668692","
,  
(41.881800201, -87.746668692)"
"14042283","JJ505407","2025-11-28T20:30:00.000","080XX S HARPER AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","STREET","false","true","0411","004","8","45","26","1187871","1852033","2025","2025-12-06T15:41:51.000","41.749064352","-87.587137908","
,  
(41.749064352, -87.587137908)"
"14042209","JJ505436","2025-11-28T20:25:00.000","031XX N SPAULDING AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","ALLEY","false","false","1412","014","35","21","15","1153841","1920594","2025","2025-12-06T15:41:51.000","41.93794622","-87.710014038","
,  
(41.93794622, -87.710014038)"
"14042216","JJ505339","2025-11-28T20:21:00.000","013XX W 77TH ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","APARTMENT","false","false","0612","006","17","71","04A","1169061","1853713","2025","2025-12-06T15:41:51.000","41.754101471","-87.656016239","
,  
(41.754101471, -87.656016239)"
"14042120","JJ505343","2025-11-28T20:20:00.000","055XX S MORGAN ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0712","007","16","68","14","1170589","1868069","2025","2025-12-06T15:41:51.000","41.79346293","-87.649998606","
,  
(41.79346293, -87.649998606)"
"14042122","JJ505334","2025-11-28T20:17:00.000","069XX S LOOMIS BLVD","0560","ASSAULT","SIMPLE","CONVENIENCE STORE","false","false","0734","007","17","67","08A","1168192","1858832","2025","2025-12-06T15:41:51.000","41.768167414","-87.659053795","
,  
(41.768167414, -87.659053795)"
"14042239","JJ505376","2025-11-28T20:10:00.000","001XX N CARPENTER ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1224","012","27","28","07","1169444","1900868","2025","2025-12-06T15:41:51.000","41.883491313","-87.653244922","
,  
(41.883491313, -87.653244922)"
"14042151","JJ505333","2025-11-28T20:04:00.000","018XX W DIVERSEY PKWY","2860","PUBLIC PEACE VIOLATION","FALSE POLICE REPORT","APARTMENT","false","true","1931","019","32","7","24","1163520","1918620","2025","2025-12-06T15:41:51.000","41.932330823","-87.674497546","
,  
(41.932330823, -87.674497546)"
"14043194","JJ506814","2025-11-28T20:00:00.000","061XX S STEWART AVE","0810","THEFT","OVER $500","STREET","false","false","0711","007","20","68","06","1174683","1864012","2025","2025-12-06T15:41:51.000","41.782239813","-87.635107135","
,  
(41.782239813, -87.635107135)"
"14042338","JJ505581","2025-11-28T20:00:00.000","035XX N KILDARE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1731","017","30","16","14","1147094","1923080","2025","2025-12-06T15:41:51.000","41.944899958","-87.734747008","
,  
(41.944899958, -87.734747008)"
"14042604","JJ505989","2025-11-28T20:00:00.000","048XX W WASHINGTON BLVD","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true","1532","015","28","25","04A","1144008","1900064","2025","2025-12-06T15:41:51.000","41.881800201","-87.746668692","
,  
(41.881800201, -87.746668692)"
"14042552","JJ505879","2025-11-28T20:00:00.000","076XX S PHILLIPS AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0421","004","7","43","06","1193857","1854793","2025","2025-12-06T15:41:51.000","41.756493463","-87.565113006","
,  
(41.756493463, -87.565113006)"
"14043567","JJ507215","2025-11-28T20:00:00.000","030XX W 21ST PL","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1022","010","24","30","06","1156416","1889559","2025","2025-12-06T15:41:51.000","41.852731587","-87.701390474","
,  
(41.852731587, -87.701390474)"
"14042218","JJ505391","2025-11-28T20:00:00.000","012XX N PULASKI RD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2534","025","37","23","08B","1149489","1908128","2025","2025-12-06T15:41:51.000","41.903824088","-87.72633291","
,  
(41.903824088, -87.72633291)"
"14042350","JJ505589","2025-11-28T20:00:00.000","052XX S BLACKSTONE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0234","002","4","41","14","1186801","1870797","2025","2025-12-06T15:41:51.000","41.800579767","-87.590464804","
,  
(41.800579767, -87.590464804)"
"14042413","JJ505699","2025-11-28T20:00:00.000","004XX N WESTERN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1221","012","27","24","14","1160324","1903141","2025","2025-12-06T15:41:51.000","41.889922068","-87.686671312","
,  
(41.889922068, -87.686671312)"
"14043124","JJ506677","2025-11-28T20:00:00.000","008XX W ADDISON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1923","019","44","6","14","1170156","1924133","2025","2025-12-06T15:41:51.000","41.947316205","-87.649949697","
,  
(41.947316205, -87.649949697)"
"14042407","JJ505703","2025-11-28T20:00:00.000","064XX S EBERHART AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0312","003","20","42","07","1180687","1862338","2025","2025-12-06T15:41:51.000","41.777510301","-87.613146407","
,  
(41.777510301, -87.613146407)"
"14046928","JJ510867","2025-11-28T19:51:00.000","076XX S CICERO AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0833","008","18","65","06","1145727","1853720","2025","2025-12-07T15:41:23.000","41.754592961","-87.741528537","
,  
(41.754592961, -87.741528537)"
"14042800","JJ505569","2025-11-28T19:40:00.000","019XX W THOME AVE","1360","CRIMINAL TRESPASS","TO VEHICLE","OTHER (SPECIFY)","false","false","2413","024","40","2","26","1162473","1941629","2025","2025-12-06T15:41:51.000","41.995490586","-87.677698133","
,  
(41.995490586, -87.677698133)"
"14042127","JJ505315","2025-11-28T19:34:00.000","075XX N CLAREMONT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2411","024","49","2","08B","1159347","1949807","2025","2025-12-06T15:41:51.000","42.017996374","-87.688970731","
,  
(42.017996374, -87.688970731)"
"14045306","JJ509357","2025-11-28T19:30:00.000","075XX S KENWOOD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0411","004","8","43","07","1186515","1855372","2025","2025-12-06T15:41:51.000","41.758259053","-87.592001315","
,  
(41.758259053, -87.592001315)"
"14046914","JJ511476","2025-11-28T19:30:00.000","008XX S WABASH AVE","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","false","false","0123","001","4","32","26","1176920","1896484","2025","2025-12-06T15:41:51.000","41.871295508","-87.625925454","
,  
(41.871295508, -87.625925454)"
"14042782","JJ505723","2025-11-28T19:23:00.000","026XX E 93rd St","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0423","004","7","48","06","1195382","1843808","2025","2025-12-06T15:41:51.000","41.726312222","-87.55988612","
,  
(41.726312222, -87.55988612)"
"14042121","JJ505298","2025-11-28T19:19:00.000","012XX W 63RD ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0713","007","16","67","14","1168831","1862996","2025","2025-12-06T15:41:51.000","41.77958018","-87.656591453","
,  
(41.77958018, -87.656591453)"
"14042143","JJ505323","2025-11-28T19:15:00.000","028XX S KEDVALE AVE","0560","ASSAULT","SIMPLE","APARTMENT","true","true","1031","010","22","30","08A","1149176","1884879","2025","2025-12-06T15:41:51.000","41.840032203","-87.728084808","
,  
(41.840032203, -87.728084808)"
"14042149","JJ505368","2025-11-28T19:15:00.000","001XX N GREEN ST","0460","BATTERY","SIMPLE","RESTAURANT","false","false","1224","012","27","28","08B","1170713","1900945","2025","2025-12-06T15:41:51.000","41.883674915","-87.648582834","
,  
(41.883674915, -87.648582834)"
"14042117","JJ505310","2025-11-28T19:14:00.000","049XX N TROY ST","5000","OTHER OFFENSE","OTHER CRIME AGAINST PERSON","APARTMENT","false","false","1713","017","33","14","26","1154486","1932616","2025","2025-12-06T15:41:51.000","41.970922489","-87.707320776","
,  
(41.970922489, -87.707320776)"
"14042073","JJ505291","2025-11-28T19:08:00.000","007XX N HARDING AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","true","false","1112","011","37","23","05","1149924","1904640","2025","2025-12-06T15:41:51.000","41.894244204","-87.724825913","
,  
(41.894244204, -87.724825913)"
"14045260","JJ505345","2025-11-28T19:07:00.000","020XX W CERMAK RD","5011","OTHER OFFENSE","LICENSE VIOLATION","COMMERCIAL / BUSINESS OFFICE","true","false","1034","010","25","31","26","1163211","1889404","2025","2025-12-06T15:41:51.000","41.85216632","-87.676455032","
,  
(41.85216632, -87.676455032)"
"14042048","JJ505292","2025-11-28T19:01:00.000","047XX S ELLIS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0222","002","4","39","08B","1183715","1873813","2025","2025-12-06T15:41:51.000","41.808928535","-87.601687852","
,  
(41.808928535, -87.601687852)"
"14042597","JJ505967","2025-11-28T19:00:00.000","008XX W BLACKHAWK ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1822","018","27","8","07","1170174","1910002","2025","2025-12-06T15:41:51.000","41.908539677","-87.650297304","
,  
(41.908539677, -87.650297304)"
"14044192","JJ508049","2025-11-28T19:00:00.000","040XX E 134TH ST","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","RESIDENCE","false","true","0433","004","10","55","08B","1204544","1816604","2025","2025-12-06T15:41:51.000","41.651431329","-87.527258234","
,  
(41.651431329, -87.527258234)"
"14042411","JJ505618","2025-11-28T19:00:00.000","070XX W GRAND AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2512","025","29","18","06","1128978","1915180","2025","2025-12-06T15:41:51.000","41.923549249","-87.801515465","
,  
(41.923549249, -87.801515465)"
"14042761","JJ505895","2025-11-28T19:00:00.000","096XX S AVENUE L","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0432","004","10","52","14","1201785","1841854","2025","2025-12-06T15:41:51.000","41.720790031","-87.536498193","
,  
(41.720790031, -87.536498193)"
"14046962","JJ510694","2025-11-28T19:00:00.000","013XX S WABASH AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0131","001","3","33","06","1176977","1894294","2025","2025-12-07T15:41:23.000","41.865284723","-87.625782459","
,  
(41.865284723, -87.625782459)"
"14043379","JJ507073","2025-11-28T19:00:00.000","002XX N WELLS ST","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0122","001","42","32","06","1174695","1901776","2025","2025-12-06T15:41:51.000","41.88586711","-87.633935855","
,  
(41.88586711, -87.633935855)"
"14042827","JJ506213","2025-11-28T19:00:00.000","022XX W ARGYLE ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE NON-COMMERCIAL","false","false","2031","020","40","4","06","1160566","1933169","2025","2025-12-06T15:41:51.000","41.97231586","-87.684948629","
,  
(41.97231586, -87.684948629)"
"14042033","JJ505288","2025-11-28T19:00:00.000","005XX N STATE ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1831","018","42","8","06","1176272","1904025","2025","2025-12-06T15:41:51.000","41.89200307","-87.628076963","
,  
(41.89200307, -87.628076963)"
"14043417","JJ506666","2025-11-28T19:00:00.000","053XX S HYDE PARK BLVD","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0234","002","5","41","06","1188556","1870311","2025","2025-12-06T15:41:51.000","41.799204348","-87.584044296","
,  
(41.799204348, -87.584044296)"
"14042826","JJ506219","2025-11-28T19:00:00.000","022XX W ARGYLE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","2031","020","40","4","14","1160542","1933168","2025","2025-12-06T15:41:51.000","41.972313614","-87.685036909","
,  
(41.972313614, -87.685036909)"
"14042227","JJ505364","2025-11-28T19:00:00.000","085XX S ABERDEEN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARK PROPERTY","false","false","0613","006","17","71","07","1170477","1848149","2025","2025-12-06T15:41:51.000","41.738802396","-87.650988762","
,  
(41.738802396, -87.650988762)"
"14042146","JJ505283","2025-11-28T18:58:00.000","098XX S HALSTED ST","0810","THEFT","OVER $500","STREET","false","true","2223","022","21","73","06","1172709","1839741","2025","2025-12-06T15:41:51.000","41.715680818","-87.643058205","
,  
(41.715680818, -87.643058205)"
"14042148","JJ505274","2025-11-28T18:54:00.000","047XX W IRVING PARK RD","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","1722","017","45","15","06","1143941","1926170","2025","2025-12-06T15:41:51.000","41.953439027","-87.746258499","
,  
(41.953439027, -87.746258499)"
